Year,Name,Female,Male
1911,Eddie,120,523
1911,Bobbie,93,12
1911,Robbie,85,10
1911,Tommie,79,152
1911,James,69,9951
1911,Guadalupe,68,29
1911,John,68,13446
1911,William,50,10593
1911,Joe,45,1449
1911,Charlie,44,978
1911,Charles,40,5725
1911,Robert,39,6526
1911,Jerry,37,238
1911,Leslie,35,323
1911,Freddie,32,100
1911,Joseph,28,6488
1911,Jackie,27,8
1911,Dale,26,150
1911,Lynn,25,66
1911,Sidney,24,433
1911,Pat,21,49
1911,Dallas,19,51
1911,Aubrey,17,107
1911,Jesse,16,596
1911,Terry,16,29
1911,Jamie,15,12
1911,Ariel,14,0
1911,Rene,14,39
1911,Dana,13,26
1911,Gale,11,22
1911,Tracy,10,17
1911,Courtney,9,5
1911,David,9,1556
1911,Jan,8,0
1911,Stacy,8,14
1911,Adrian,7,55
1911,Michael,7,1159
1911,Noel,6,43
1911,Christian,5,41
1911,Kelly,5,41
1911,Harley,0,88
1911,Loren,0,77
1911,Emery,0,70
1911,Emerson,0,59
1911,Morgan,0,54
1911,Riley,0,47
1911,Taylor,0,45
1911,Chris,0,43
1911,Casey,0,33
1911,Shelby,0,30
1911,Elisha,0,27
1911,Sandy,0,24
1911,Avery,0,22
1911,Addison,0,20
1911,Hayden,0,19
1911,Hunter,0,17
1911,Logan,0,17
1911,Ashley,0,16
1911,Blair,0,15
1911,Cameron,0,15
1911,Parker,0,15
1911,Reese,0,15
1911,Carey,0,14
1911,Tyler,0,13
1911,Angel,0,12
1911,Jordan,0,12
1911,Bailey,0,11
1911,Kendall,0,9
1911,Peyton,0,9
1911,Alexis,0,8
1911,Robin,0,8
1911,Ashton,0,7
1911,Payton,0,6
1911,Ryan,0,6
1912,Mary,32304,118
1912,Marion,2522,680
1912,Willie,2267,3508
1912,Jean,2056,90
1912,Jessie,2052,692
1912,Ollie,644,167
1912,Cleo,469,139
1912,Johnnie,365,709
1912,Lee,312,1030
1912,Francis,273,2516
1912,Billie,258,76
1912,Carmen,231,95
1912,Laverne,225,79
1912,Merle,221,268
1912,Frankie,207,28
1912,Jimmie,162,366
1912,Eddie,161,718
1912,Robbie,141,15
1912,Tommie,123,199
1912,John,112,24587
1912,Bobbie,107,19
1912,Guadalupe,92,53
1912,James,81,17644
1912,Charlie,79,1446
1912,William,78,19626
1912,Charles,67,11070
1912,Joe,65,2515
1912,Robert,64,12837
1912,Freddie,57,146
1912,Leslie,49,693
1912,Jackie,46,12
1912,Joseph,44,12062
1912,Jerry,43,405
1912,Dale,35,371
1912,Jamie,34,12
1912,Pat,31,75
1912,Lynn,28,156
1912,Jesse,27,1106
1912,Sidney,26,1003
1912,Dallas,24,135
1912,Rene,20,49
1912,Dana,18,45
1912,Terry,17,49
1912,David,16,2858
1912,Aubrey,15,236
1912,Stacy,10,19
1912,Ariel,9,0
1912,Avery,9,58
1912,Courtney,9,23
1912,Gale,9,42
1912,Tracy,9,34
1912,Adrian,8,130
1912,Angel,8,26
1912,Jan,8,8
1912,Michael,8,2104
1912,Robin,8,18
1912,Carey,7,36
1912,Kelly,7,57
1912,Noel,6,80
1912,Loren,5,201
1912,Shannon,5,9
1912,Harley,0,197
1912,Emerson,0,142
1912,Emery,0,137
1912,Christian,0,91
1912,Riley,0,87
1912,Morgan,0,78
1912,Chris,0,76
1912,Taylor,0,57
1912,Shelby,0,48
1912,Casey,0,45
1912,Elisha,0,44
1912,Sandy,0,44
1912,Hayden,0,43
1912,Logan,0,35
1912,Parker,0,34
1912,Addison,0,33
1912,Jordan,0,31
1912,Hunter,0,28
1912,Bailey,0,26
1912,Blair,0,26
1912,Cameron,0,24
1912,Ashley,0,23
1912,Reese,0,22
1912,Tyler,0,21
1912,Kendall,0,17
1912,Alexis,0,14
1912,Ashton,0,14
1912,Payton,0,9
1912,Peyton,0,8
1912,Dominique,0,5
1912,Kim,0,5
1913,Mary,36642,126
1913,Marion,2854,771
1913,Jean,2544,100
1913,Jessie,2475,758
1913,Willie,2264,3760
1913,Ollie,669,225
1913,Cleo,536,145
1913,Johnnie,440,717
1913,Carmen,300,124
1913,Francis,299,3205
1913,Lee,294,1228
1913,Billie,289,83
1913,Laverne,288,119
1913,Frankie,237,24
1913,Merle,232,331
1913,Jimmie,186,452
1913,Eddie,183,878
1913,Robbie,149,10
1913,Tommie,142,225
1913,Bobbie,132,21
1913,John,122,29329
1913,Guadalupe,115,70
1913,James,95,20831
1913,William,94,23538
1913,Charlie,76,1618
1913,Robert,72,15683
1913,Freddie,64,167
1913,Joe,62,2806
1913,Leslie,52,838
1913,Charles,49,13190
1913,Jackie,45,9
1913,Jerry,43,493
1913,Sidney,43,1073
1913,Joseph,38,14471
1913,Jamie,36,20
1913,Lynn,32,192
1913,Jesse,31,1214
1913,Pat,30,90
1913,Dale,28,472
1913,Terry,24,69
1913,Dana,22,53
1913,Rene,22,36
1913,Ariel,19,5
1913,Dallas,16,126
1913,Aubrey,13,255
1913,David,13,3282
1913,Michael,12,2607
1913,Stacy,11,22
1913,Tracy,11,44
1913,Carey,10,39
1913,Robin,10,11
1913,Adrian,9,155
1913,Courtney,9,23
1913,Avery,8,66
1913,Gale,8,59
1913,Jan,8,11
1913,Angel,7,30
1913,Noel,5,128
1913,Shelby,5,38
1913,Loren,0,223
1913,Harley,0,204
1913,Emery,0,171
1913,Emerson,0,114
1913,Morgan,0,106
1913,Riley,0,97
1913,Christian,0,91
1913,Chris,0,81
1913,Taylor,0,73
1913,Kelly,0,63
1913,Parker,0,52
1913,Elisha,0,45
1913,Kendall,0,45
1913,Casey,0,44
1913,Sandy,0,44
1913,Jordan,0,41
1913,Hayden,0,39
1913,Logan,0,38
1913,Hunter,0,36
1913,Addison,0,33
1913,Ashley,0,31
1913,Blair,0,31
1913,Reese,0,27
1913,Bailey,0,24
1913,Shannon,0,16
1913,Ashton,0,15
1913,Peyton,0,14
1913,Tyler,0,13
1913,Payton,0,11
1913,Cameron,0,10
1913,Justice,0,9
1913,Stacey,0,9
1913,Kim,0,7
1913,Ryan,0,7
1913,Alexis,0,6
1914,Mary,45345,127
1914,Marion,3550,982
1914,Jean,3281,113
1914,Jessie,2861,949
1914,Willie,2759,4709
1914,Ollie,765,232
1914,Cleo,672,215
1914,Johnnie,494,929
1914,Lee,405,1451
1914,Francis,385,3901
1914,Laverne,379,162
1914,Carmen,374,173
1914,Billie,326,125
1914,Frankie,282,33
1914,Merle,247,415
1914,Eddie,210,1009
1914,Jimmie,192,530
1914,Robbie,180,19
1914,John,169,37948
1914,Tommie,160,296
1914,Guadalupe,156,90
1914,Bobbie,148,30
1914,James,107,26263
1914,Charlie,101,1906
1914,William,97,29753
1914,Freddie,85,231
1914,Robert,80,21188
1914,Joe,77,3712
1914,Charles,75,16937
1914,Joseph,69,18829
1914,Leslie,68,1076
1914,Jerry,54,649
1914,Jackie,47,19
1914,Lynn,45,232
1914,Pat,45,128
1914,Dana,39,64
1914,Sidney,39,1337
1914,Terry,37,58
1914,Dale,33,691
1914,Jamie,33,25
1914,Dallas,28,183
1914,Jesse,26,1457
1914,David,21,4251
1914,Courtney,19,26
1914,Adrian,18,174
1914,Aubrey,17,313
1914,Gale,17,89
1914,Michael,16,3362
1914,Rene,15,89
1914,Stacy,14,32
1914,Carey,13,68
1914,Tracy,12,43
1914,Kelly,11,92
1914,Noel,11,136
1914,Chris,8,126
1914,Jan,8,21
1914,Angel,7,37
1914,Ariel,7,9
1914,Avery,7,91
1914,Sandy,7,54
1914,Blair,6,43
1914,Robin,6,26
1914,Cameron,5,27
1914,Christian,5,122
1914,Elisha,5,42
1914,Kim,5,0
1914,Shelby,5,84
1914,Harley,0,322
1914,Loren,0,273
1914,Emery,0,211
1914,Emerson,0,164
1914,Morgan,0,125
1914,Riley,0,101
1914,Taylor,0,89
1914,Logan,0,65
1914,Addison,0,59
1914,Parker,0,55
1914,Jordan,0,53
1914,Casey,0,48
1914,Hayden,0,46
1914,Ashley,0,42
1914,Hunter,0,42
1914,Reese,0,41
1914,Bailey,0,34
1914,Kendall,0,30
1914,Peyton,0,24
1914,Ashton,0,23
1914,Shannon,0,16
1914,Tyler,0,15
1914,Alexis,0,14
1914,Devon,0,10
1914,Payton,0,9
1914,Ryan,0,9
1914,Justice,0,8
1914,Stacey,0,7
1915,Mary,58187,159
1915,Jean,4603,162
1915,Marion,4456,1295
1915,Jessie,3356,1240
1915,Willie,3041,5434
1915,Cleo,914,349
1915,Ollie,855,288
1915,Laverne,564,231
1915,Johnnie,545,1168
1915,Francis,503,5594
1915,Carmen,483,211
1915,Billie,468,170
1915,Lee,445,1916
1915,Merle,353,595
1915,Frankie,338,45
1915,Eddie,280,1124
1915,Jimmie,248,611
1915,Tommie,204,318
1915,John,200,47577
1915,Robbie,195,27
1915,Bobbie,193,42
1915,Guadalupe,155,91
1915,James,155,33776
1915,William,129,38564
1915,Charlie,126,2193
1915,Robert,116,28738
1915,Joe,114,4648
1915,Freddie,105,283
1915,Charles,101,21959
1915,Leslie,88,1409
1915,Jerry,80,801
1915,Joseph,69,23052
1915,Jackie,65,10
1915,Sidney,63,1615
1915,Jamie,59,35
1915,Dale,53,1081
1915,Pat,46,166
1915,Lynn,44,305
1915,Jesse,43,2111
1915,Dana,37,89
1915,Terry,32,105
1915,David,31,5394
1915,Dallas,30,266
1915,Ariel,23,7
1915,Gale,23,104
1915,Rene,22,105
1915,Stacy,21,36
1915,Tracy,18,49
1915,Aubrey,17,394
1915,Robin,17,27
1915,Michael,14,4081
1915,Carey,12,59
1915,Adrian,11,231
1915,Courtney,11,44
1915,Jan,11,22
1915,Angel,10,30
1915,Noel,9,223
1915,Dakota,8,0
1915,Christian,7,151
1915,Sandy,7,56
1915,Blair,5,69
1915,Kelly,5,101
1915,Shelby,5,90
1915,Stacey,5,0
1915,Harley,0,434
1915,Loren,0,392
1915,Emery,0,274
1915,Emerson,0,229
1915,Chris,0,145
1915,Riley,0,142
1915,Morgan,0,136
1915,Avery,0,125
1915,Taylor,0,107
1915,Parker,0,72
1915,Hayden,0,67
1915,Addison,0,62
1915,Jordan,0,62
1915,Elisha,0,58
1915,Logan,0,55
1915,Casey,0,53
1915,Hunter,0,50
1915,Reese,0,48
1915,Ashley,0,47
1915,Kendall,0,45
1915,Cameron,0,35
1915,Bailey,0,34
1915,Ashton,0,30
1915,Shannon,0,30
1915,Peyton,0,23
1915,Tyler,0,22
1915,Alexis,0,14
1915,Payton,0,12
1915,Devon,0,8
1915,Quinn,0,8
1915,Justice,0,7
1915,Kim,0,5
1916,Mary,61438,164
1916,Jean,5081,162
1916,Marion,5033,1357
1916,Jessie,3414,1269
1916,Willie,3116,5660
1916,Cleo,1031,319
1916,Ollie,925,295
1916,Johnnie,676,1306
1916,Laverne,642,243
1916,Billie,565,217
1916,Francis,519,5652
1916,Carmen,508,276
1916,Lee,475,2016
1916,Frankie,382,64
1916,Merle,373,604
1916,Jimmie,330,667
1916,Eddie,254,1311
1916,John,227,50045
1916,Robbie,214,25
1916,Tommie,207,372
1916,Bobbie,194,58
1916,James,166,35569
1916,Guadalupe,150,99
1916,William,136,40419
1916,Freddie,126,340
1916,Charles,123,23612
1916,Robert,122,31741
1916,Charlie,119,2415
1916,Jerry,112,885
1916,Joe,101,4911
1916,Leslie,101,1355
1916,Joseph,77,23883
1916,Jackie,66,14
1916,Pat,63,177
1916,Dale,57,1161
1916,Lynn,56,320
1916,Jamie,55,35
1916,Sidney,54,1659
1916,Dana,45,85
1916,Dallas,38,255
1916,Jesse,31,2230
1916,Terry,31,85
1916,Rene,28,117
1916,Ariel,27,7
1916,Gale,26,114
1916,Tracy,26,72
1916,David,25,5813
1916,Aubrey,23,429
1916,Stacy,20,39
1916,Courtney,18,36
1916,Michael,18,4210
1916,Noel,16,181
1916,Angel,15,63
1916,Jan,15,18
1916,Carey,14,64
1916,Avery,12,106
1916,Loren,12,434
1916,Adrian,11,242
1916,Shelby,10,100
1916,Kelly,9,90
1916,Bailey,6,50
1916,Harley,6,454
1916,Robin,6,27
1916,Christian,5,154
1916,Emery,0,266
1916,Emerson,0,225
1916,Riley,0,166
1916,Morgan,0,155
1916,Chris,0,148
1916,Taylor,0,101
1916,Elisha,0,81
1916,Logan,0,79
1916,Addison,0,71
1916,Blair,0,67
1916,Parker,0,62
1916,Hayden,0,61
1916,Reese,0,52
1916,Kendall,0,49
1916,Sandy,0,49
1916,Ashley,0,48
1916,Hunter,0,47
1916,Cameron,0,46
1916,Casey,0,46
1916,Jordan,0,36
1916,Shannon,0,31
1916,Tyler,0,27
1916,Ashton,0,24
1916,Alexis,0,20
1916,Peyton,0,15
1916,Devon,0,13
1916,Justice,0,13
1916,Quinn,0,13
1916,Payton,0,11
1916,Stacey,0,8
1916,Jaime,0,7
1916,Ryan,0,7
1916,Rowan,0,5
1917,Mary,64281,159
1917,Jean,5692,187
1917,Marion,5371,1416
1917,Jessie,3465,1361
1917,Willie,3381,5751
1917,Cleo,1009,313
1917,Ollie,911,295
1917,Laverne,762,275
1917,Johnnie,695,1403
1917,Francis,627,5801
1917,Billie,618,246
1917,Carmen,559,258
1917,Lee,479,2004
1917,Frankie,370,53
1917,Merle,359,701
1917,Jimmie,337,713
1917,Eddie,254,1265
1917,John,253,51853
1917,Bobbie,232,62
1917,Robbie,225,27
1917,Tommie,219,375
1917,Guadalupe,193,87
1917,James,182,37339
1917,Robert,168,35220
1917,William,165,42423
1917,Charlie,151,2537
1917,Freddie,138,354
1917,Charles,124,24144
1917,Jerry,103,861
1917,Leslie,99,1440
1917,Joe,97,5143
1917,Joseph,94,24762
1917,Jackie,79,16
1917,Lynn,58,345
1917,Dale,57,1248
1917,Dana,55,98
1917,Sidney,55,1727
1917,Pat,52,185
1917,Terry,46,92
1917,Jamie,45,28
1917,Rene,35,135
1917,David,34,6100
1917,Tracy,28,83
1917,Dallas,26,265
1917,Aubrey,25,437
1917,Jesse,25,2200
1917,Gale,20,123
1917,Jan,20,22
1917,Ariel,15,9
1917,Noel,15,192
1917,Adrian,14,273
1917,Carey,12,80
1917,Michael,12,4289
1917,Stacy,12,27
1917,Angel,11,55
1917,Robin,11,33
1917,Avery,9,115
1917,Courtney,9,36
1917,Loren,9,424
1917,Shelby,9,119
1917,Christian,8,149
1917,Kelly,8,131
1917,Chris,6,145
1917,Ashley,5,45
1917,Emery,5,287
1917,Kim,5,0
1917,Sandy,5,69
1917,Harley,0,430
1917,Emerson,0,229
1917,Morgan,0,179
1917,Riley,0,139
1917,Taylor,0,119
1917,Logan,0,94
1917,Elisha,0,79
1917,Addison,0,73
1917,Blair,0,73
1917,Hayden,0,69
1917,Parker,0,67
1917,Hunter,0,60
1917,Jordan,0,53
1917,Reese,0,50
1917,Kendall,0,45
1917,Cameron,0,42
1917,Casey,0,38
1917,Bailey,0,33
1917,Ashton,0,26
1917,Tyler,0,26
1917,Shannon,0,24
1917,Alexis,0,19
1917,Peyton,0,19
1917,Justice,0,15
1917,Devon,0,14
1917,Payton,0,14
1917,Stacey,0,13
1917,Quinn,0,12
1917,Ryan,0,8
1917,Jody,0,7
1917,Jaime,0,6
1918,Mary,67366,169
1918,Jean,6600,225
1918,Marion,5583,1535
1918,Willie,3867,6537
1918,Jessie,3591,1412
1918,Cleo,1009,363
1918,Laverne,965,343
1918,Ollie,956,336
1918,Johnnie,890,1521
1918,Billie,709,306
1918,Francis,653,6347
1918,Carmen,637,273
1918,Lee,507,2159
1918,Frankie,474,72
1918,Merle,376,795
1918,Jimmie,366,874
1918,Eddie,315,1424
1918,Robbie,315,27
1918,Bobbie,266,77
1918,Tommie,262,433
1918,John,248,56559
1918,Guadalupe,238,110
1918,James,212,42119
1918,Charlie,178,2743
1918,Robert,178,40620
1918,William,172,45290
1918,Charles,144,26923
1918,Jerry,140,986
1918,Freddie,138,371
1918,Leslie,127,1644
1918,Jackie,117,25
1918,Joe,114,5804
1918,Joseph,90,26263
1918,Dale,73,1491
1918,Pat,70,215
1918,Lynn,69,362
1918,Dana,66,107
1918,Jamie,64,35
1918,Sidney,60,1878
1918,Jesse,56,2433
1918,Terry,54,100
1918,Rene,41,123
1918,David,37,6627
1918,Dallas,35,330
1918,Michael,30,4296
1918,Ariel,25,8
1918,Gale,22,155
1918,Jan,20,33
1918,Aubrey,19,429
1918,Robin,19,20
1918,Avery,18,118
1918,Tracy,18,75
1918,Noel,17,186
1918,Stacy,17,41
1918,Kelly,14,118
1918,Adrian,12,325
1918,Courtney,11,44
1918,Stacey,9,10
1918,Angel,8,55
1918,Emery,6,272
1918,Loren,6,524
1918,Sandy,6,63
1918,Carey,5,58
1918,Morgan,5,168
1918,Shannon,5,25
1918,Shelby,5,113
1918,Harley,0,491
1918,Emerson,0,273
1918,Chris,0,179
1918,Riley,0,174
1918,Christian,0,155
1918,Taylor,0,137
1918,Logan,0,85
1918,Parker,0,82
1918,Blair,0,78
1918,Addison,0,76
1918,Elisha,0,69
1918,Hunter,0,68
1918,Hayden,0,66
1918,Casey,0,63
1918,Kendall,0,47
1918,Jordan,0,46
1918,Reese,0,45
1918,Ashley,0,42
1918,Cameron,0,41
1918,Bailey,0,37
1918,Ashton,0,33
1918,Peyton,0,31
1918,Tyler,0,27
1918,Payton,0,21
1918,Devon,0,17
1918,Alexis,0,13
1918,Quinn,0,12
1918,Ryan,0,12
1918,Justice,0,11
1918,Jaime,0,10
1918,Rowan,0,7
1918,Kim,0,5
1919,Mary,65841,154
1919,Jean,6799,224
1919,Marion,5158,1488
1919,Willie,4049,6942
1919,Jessie,3530,1473
1919,Cleo,1014,355
1919,Ollie,975,369
1919,Laverne,944,337
1919,Johnnie,832,1716
1919,Billie,790,356
1919,Francis,673,5726
1919,Carmen,632,256
1919,Lee,484,2190
1919,Frankie,469,85
1919,Merle,370,721
1919,Jimmie,367,1020
1919,Eddie,312,1660
1919,John,307,53529
1919,Bobbie,297,78
1919,Guadalupe,276,161
1919,Robbie,263,29
1919,Tommie,258,458
1919,Charlie,199,2891
1919,James,192,42392
1919,Robert,184,41027
1919,William,175,43972
1919,Freddie,162,437
1919,Jerry,142,917
1919,Joe,130,5709
1919,Charles,129,25191
1919,Jackie,115,35
1919,Leslie,114,1539
1919,Joseph,89,24264
1919,Pat,77,180
1919,Dale,73,1428
1919,Jamie,73,37
1919,Lynn,64,346
1919,Sidney,60,1716
1919,Terry,55,94
1919,Dana,51,83
1919,Jesse,48,2356
1919,David,32,6717
1919,Dallas,27,301
1919,Gale,25,145
1919,Michael,24,3910
1919,Aubrey,22,391
1919,Adrian,21,274
1919,Rene,21,118
1919,Avery,20,112
1919,Carey,18,77
1919,Noel,18,165
1919,Courtney,17,50
1919,Jan,12,24
1919,Stacy,12,48
1919,Tracy,12,65
1919,Ariel,11,0
1919,Angel,10,70
1919,Loren,9,479
1919,Kelly,8,144
1919,Robin,8,32
1919,Sandy,8,74
1919,Chris,7,128
1919,Shelby,7,141
1919,Blair,6,79
1919,Harley,6,453
1919,Stacey,6,10
1919,Jody,5,6
1919,Shannon,5,34
1919,Emery,0,304
1919,Emerson,0,264
1919,Riley,0,194
1919,Morgan,0,138
1919,Christian,0,125
1919,Taylor,0,119
1919,Parker,0,92
1919,Logan,0,81
1919,Elisha,0,79
1919,Hayden,0,65
1919,Addison,0,64
1919,Ashley,0,59
1919,Kendall,0,57
1919,Casey,0,55
1919,Hunter,0,55
1919,Reese,0,50
1919,Jordan,0,48
1919,Bailey,0,36
1919,Tyler,0,31
1919,Cameron,0,28
1919,Peyton,0,27
1919,Devon,0,24
1919,Ashton,0,21
1919,Payton,0,19
1919,Alexis,0,18
1919,Justice,0,16
1919,Quinn,0,12
1919,Jaime,0,8
1919,Rowan,0,6
1919,Ryan,0,6
1920,Mary,70980,195
1920,Jean,7714,277
1920,Marion,5745,1603
1920,Willie,3816,6888
1920,Jessie,3329,1590
1920,Laverne,1094,375
1920,Cleo,1048,350
1920,Ollie,950,292
1920,Billie,902,523
1920,Johnnie,854,1727
1920,Carmen,757,292
1920,Francis,654,6241
1920,Lee,543,2321
1920,Frankie,454,109
1920,Merle,403,820
1920,Jimmie,385,1024
1920,Guadalupe,323,176
1920,Eddie,308,1682
1920,Bobbie,292,127
1920,Robbie,289,30
1920,John,281,56913
1920,James,249,47909
1920,Tommie,234,414
1920,Robert,205,48678
1920,William,205,50147
1920,Charlie,197,2785
1920,Jerry,167,1043
1920,Charles,163,28308
1920,Freddie,155,452
1920,Jackie,144,39
1920,Joe,134,6071
1920,Joseph,112,25591
1920,Leslie,92,1592
1920,Pat,78,204
1920,Dana,69,98
1920,Dale,65,1680
1920,Jamie,64,29
1920,Lynn,62,412
1920,Sidney,54,1610
1920,Terry,54,142
1920,Jesse,36,2419
1920,Gale,35,176
1920,Rene,35,141
1920,David,33,7445
1920,Dallas,31,350
1920,Stacy,23,65
1920,Ariel,22,10
1920,Courtney,22,48
1920,Michael,22,4003
1920,Tracy,21,58
1920,Robin,20,46
1920,Aubrey,19,478
1920,Jan,19,29
1920,Noel,18,206
1920,Avery,16,113
1920,Carey,16,63
1920,Angel,12,85
1920,Chris,11,180
1920,Kelly,11,121
1920,Shelby,10,146
1920,Adrian,8,284
1920,Christian,7,143
1920,Jody,7,5
1920,Loren,7,530
1920,Sandy,7,62
1920,Stacey,6,8
1920,Cameron,5,77
1920,Emery,5,283
1920,Kerry,5,0
1920,Kim,5,0
1920,Harley,0,484
1920,Emerson,0,259
1920,Riley,0,166
1920,Morgan,0,160
1920,Taylor,0,108
1920,Blair,0,81
1920,Jordan,0,75
1920,Logan,0,74
1920,Elisha,0,71
1920,Hunter,0,69
1920,Hayden,0,64
1920,Parker,0,64
1920,Kendall,0,60
1920,Addison,0,59
1920,Bailey,0,48
1920,Casey,0,44
1920,Reese,0,44
1920,Ashley,0,43
1920,Tyler,0,30
1920,Ashton,0,29
1920,Devon,0,26
1920,Peyton,0,24
1920,Alexis,0,19
1920,Shannon,0,19
1920,Payton,0,17
1920,Jaime,0,14
1920,Quinn,0,12
1920,Ryan,0,12
1920,Justice,0,11
1920,Dominique,0,6
1920,Rowan,0,5
1921,Mary,73982,187
1921,Jean,8593,291
1921,Marion,5815,1716
1921,Willie,3748,6489
1921,Jessie,3225,1517
1921,Laverne,1163,405
1921,Billie,1104,547
1921,Cleo,992,345
1921,Ollie,912,291
1921,Johnnie,909,1624
1921,Carmen,776,316
1921,Francis,660,6293
1921,Lee,459,2354
1921,Frankie,450,93
1921,Merle,442,833
1921,Jimmie,422,1051
1921,Guadalupe,365,175
1921,Bobbie,342,135
1921,Eddie,331,1510
1921,John,285,58217
1921,Robbie,271,22
1921,Tommie,252,409
1921,Robert,244,52781
1921,James,231,49749
1921,William,189,51862
1921,Charles,176,29246
1921,Freddie,170,497
1921,Jerry,165,1114
1921,Jackie,141,39
1921,Charlie,139,2575
1921,Joe,137,6203
1921,Leslie,126,1647
1921,Joseph,120,26180
1921,Terry,94,125
1921,Dana,89,107
1921,Pat,75,223
1921,Dale,73,1956
1921,Sidney,61,1587
1921,Jamie,60,36
1921,Lynn,60,366
1921,Jesse,45,2486
1921,David,42,7767
1921,Rene,42,162
1921,Gale,41,205
1921,Dallas,35,372
1921,Aubrey,30,480
1921,Tracy,27,65
1921,Jan,25,18
1921,Michael,24,4198
1921,Stacy,20,35
1921,Avery,19,123
1921,Angel,17,70
1921,Ariel,16,10
1921,Courtney,16,38
1921,Kelly,15,133
1921,Robin,15,38
1921,Adrian,12,283
1921,Christian,12,132
1921,Noel,12,181
1921,Shelby,12,136
1921,Carey,11,68
1921,Chris,6,147
1921,Dakota,6,0
1921,Shannon,6,28
1921,Casey,5,39
1921,Hunter,5,48
1921,Harley,0,537
1921,Loren,0,491
1921,Emery,0,292
1921,Emerson,0,236
1921,Morgan,0,184
1921,Riley,0,160
1921,Taylor,0,109
1921,Elisha,0,99
1921,Logan,0,86
1921,Blair,0,81
1921,Jordan,0,79
1921,Addison,0,78
1921,Sandy,0,76
1921,Hayden,0,70
1921,Kendall,0,67
1921,Parker,0,66
1921,Reese,0,66
1921,Cameron,0,61
1921,Bailey,0,48
1921,Ashley,0,47
1921,Peyton,0,32
1921,Tyler,0,25
1921,Ashton,0,22
1921,Devon,0,22
1921,Quinn,0,20
1921,Alexis,0,19
1921,Payton,0,18
1921,Ryan,0,17
1921,Justice,0,14
1921,Stacey,0,11
1921,Rowan,0,9
1921,Jaime,0,8
1921,Jody,0,7
1921,Kim,0,7
1921,Kerry,0,6
1922,Mary,72175,186
1922,Jean,9108,289
1922,Marion,5667,1631
1922,Willie,3884,6906
1922,Jessie,3182,1592
1922,Laverne,1214,414
1922,Billie,1104,615
1922,Cleo,991,309
1922,Ollie,915,263
1922,Johnnie,902,1646
1922,Carmen,783,317
1922,Francis,607,6148
1922,Lee,496,2371
1922,Frankie,452,116
1922,Jimmie,399,1118
1922,Merle,394,835
1922,Eddie,378,1588
1922,Guadalupe,352,222
1922,Bobbie,338,186
1922,Tommie,286,425
1922,John,285,57276
1922,Robbie,281,23
1922,James,239,49803
1922,Robert,237,53797
1922,Charles,199,28840
1922,William,194,51117
1922,Freddie,182,496
1922,Charlie,181,2652
1922,Jerry,167,1197
1922,Jackie,152,82
1922,Joe,149,6092
1922,Leslie,121,1544
1922,Joseph,104,25700
1922,Terry,98,130
1922,Pat,96,229
1922,Lynn,76,382
1922,Dana,65,128
1922,Jamie,63,41
1922,Dale,62,2042
1922,Sidney,51,1619
1922,Rene,44,182
1922,Jesse,35,2396
1922,Dallas,34,380
1922,Robin,33,37
1922,David,31,7865
1922,Michael,31,3992
1922,Jan,27,21
1922,Gale,26,180
1922,Aubrey,24,465
1922,Tracy,19,71
1922,Ariel,17,12
1922,Avery,15,131
1922,Courtney,15,48
1922,Shannon,15,29
1922,Adrian,14,276
1922,Kelly,13,141
1922,Angel,12,90
1922,Chris,12,169
1922,Christian,12,160
1922,Noel,12,207
1922,Sandy,10,68
1922,Shelby,10,128
1922,Carey,7,85
1922,Loren,7,557
1922,Stacey,7,7
1922,Stacy,7,51
1922,Emery,6,276
1922,Harley,0,525
1922,Emerson,0,254
1922,Riley,0,163
1922,Morgan,0,144
1922,Elisha,0,96
1922,Taylor,0,93
1922,Blair,0,76
1922,Parker,0,76
1922,Addison,0,74
1922,Logan,0,73
1922,Hayden,0,70
1922,Kendall,0,60
1922,Hunter,0,56
1922,Cameron,0,55
1922,Jordan,0,54
1922,Ashley,0,53
1922,Reese,0,49
1922,Casey,0,42
1922,Bailey,0,39
1922,Tyler,0,35
1922,Ashton,0,30
1922,Devon,0,21
1922,Peyton,0,19
1922,Jaime,0,14
1922,Payton,0,13
1922,Quinn,0,12
1922,Rowan,0,11
1922,Kim,0,10
1922,Alexis,0,9
1922,Ryan,0,8
1922,Justice,0,7
1922,Kerry,0,5
1923,Mary,71635,203
1923,Jean,9511,307
1923,Marion,5711,1669
1923,Willie,3964,6662
1923,Jessie,2995,1483
1923,Laverne,1306,414
1923,Billie,1247,770
1923,Johnnie,946,1654
1923,Carmen,925,303
1923,Cleo,883,314
1923,Ollie,830,292
1923,Francis,622,6087
1923,Lee,493,2359
1923,Frankie,456,131
1923,Bobbie,419,206
1923,Merle,409,775
1923,Jimmie,391,1160
1923,Guadalupe,362,198
1923,Eddie,337,1599
1923,John,335,57472
1923,Robbie,286,27
1923,James,280,50465
1923,Tommie,253,478
1923,Robert,250,56120
1923,William,225,52135
1923,Jerry,192,1276
1923,Freddie,190,570
1923,Charlie,183,2473
1923,Jackie,178,114
1923,Charles,159,28960
1923,Leslie,151,1553
1923,Joe,143,6004
1923,Pat,112,227
1923,Joseph,106,25560
1923,Terry,94,134
1923,Dale,86,2172
1923,Dana,80,110
1923,Jamie,71,42
1923,Lynn,71,391
1923,Sidney,62,1544
1923,Dallas,45,352
1923,David,43,8233
