Year,Name,Female,Male
1959,Wesley,16,1999
1959,Britt,15,119
1959,Brook,15,31
1959,Clifford,15,2533
1959,Deane,15,36
1959,Harry,15,3280
1959,Jesse,15,2433
1959,Joel,15,3461
1959,Kelsey,15,25
1959,Lester,15,1334
1959,Martin,15,5348
1959,Morgan,15,223
1959,Teddy,15,575
1959,Vernon,15,1791
1959,Darien,14,12
1959,Johnie,14,103
1959,Kory,14,47
1959,Lannie,14,26
1959,Lonie,14,11
1959,Rudy,14,783
1959,Tiffany,14,0
1959,Vernie,14,23
1959,Aaron,13,1543
1959,Aubrey,13,339
1959,Avery,13,191
1959,Bryan,13,4491
1959,Bryn,13,9
1959,Corie,13,0
1959,Demetrius,13,74
1959,Duane,13,2962
1959,Evan,13,396
1959,Jae,13,15
1959,Kendal,13,42
1959,Leroy,13,2016
1959,Manuel,13,1649
1959,Odell,13,135
1959,Sam,13,1296
1959,Torrey,13,15
1959,Valentine,13,32
1959,Alex,12,1164
1959,Alvin,12,2254
1959,Howard,12,3989
1959,Lavelle,12,12
1959,Ocie,12,26
1959,Sami,12,6
1959,Sol,12,20
1959,Carlie,11,8
1959,Carmon,11,12
1959,Clyde,11,1467
1959,Dion,11,128
1959,Floyd,11,1538
1959,Leo,11,1432
1959,Luis,11,1281
1959,Mario,11,1202
1959,Merlyn,11,24
1959,Nathaniel,11,1154
1959,Shea,11,13
1959,Todd,11,4333
1959,Vincent,11,4212
1959,Whitney,11,54
1959,Archie,10,481
1959,Asa,10,31
1959,Cody,10,87
1959,Earlie,10,22
1959,Fred,10,3576
1959,Jere,10,79
1959,Kalen,10,8
1959,Leon,10,1747
1959,Linden,10,32
1959,Marvin,10,3165
1959,Micah,10,65
1959,Mitchell,10,2968
1959,Nicky,10,282
1959,Adair,9,0
1959,Adrien,9,13
1959,Alexander,9,1164
1959,Ara,9,5
1959,Benjamin,9,2335
1959,Elmer,9,529
1959,Erie,9,32
1959,Jonathan,9,3082
1959,Kacey,9,0
1959,Louie,9,322
1959,Marlin,9,240
1959,Nathan,9,1374
1959,Shay,9,5
1959,Adel,8,0
1959,Arlyn,8,39
1959,Audie,8,99
1959,Brooks,8,126
1959,Cheyenne,8,18
1959,Ellis,8,317
1959,Isa,8,0
1959,Julian,8,461
1959,Lashawn,8,0
1959,Marcus,8,1207
1959,Marlo,8,24
1959,Mika,8,0
1959,Palmer,8,40
1959,Raleigh,8,76
1959,Raven,8,7
1959,Seneca,8,0
1959,Theo,8,35
1959,Travis,8,504
1959,Yael,8,0
1959,Aris,7,12
1959,Carter,7,134
1959,Darian,7,11
1959,Diamond,7,6
1959,Edwin,7,2574
1959,Kai,7,26
1959,Kendell,7,23
1959,Lamar,7,271
1959,Marley,7,9
1959,Otha,7,45
1959,Ryan,7,398
1959,Shae,7,0
1959,Sloan,7,5
1959,Tai,7,0
1959,Brandon,6,188
1959,Carson,6,98
1959,Garnett,6,35
1959,Herbert,6,1843
1959,Joell,6,0
1959,Kieran,6,32
1959,Nicholas,6,2195
1959,Quincy,6,65
1959,Stevie,6,448
1959,Trinity,6,0
1959,Waverly,6,31
1959,Ariel,5,15
1959,Baby,5,0
1959,Blaine,5,350
1959,Burnice,5,9
1959,Colby,5,29
1959,Ellery,5,64
1959,Ellison,5,15
1959,Emery,5,106
1959,Jessi,5,0
1959,Jordan,5,159
1959,Korey,5,9
1959,Krishna,5,0
1959,Kristian,5,44
1959,Larkin,5,13
1959,Oscar,5,1080
1959,Reese,5,50
1959,Tyler,5,146
1959,Jason,0,726
1959,Adam,0,584
1959,Jacob,0,557
1959,Gabriel,0,449
1959,Dominic,0,437
1959,Blake,0,410
1959,Justin,0,346
1959,Joshua,0,327
1959,Spencer,0,319
1959,Zachary,0,262
1959,Sterling,0,259
1959,Chad,0,246
1959,Bennett,0,234
1959,Elliott,0,234
1959,Israel,0,218
1959,Austin,0,192
1959,Elijah,0,185
1959,Harley,0,178
1959,Bryce,0,166
1959,August,0,165
1959,Noah,0,153
1959,Brady,0,140
1959,Charley,0,137
1959,Emory,0,135
1959,Jeremy,0,121
1959,Elliot,0,118
1959,Denver,0,116
1959,Riley,0,112
1959,Taylor,0,103
1959,Monroe,0,96
1959,Royal,0,91
1959,Mason,0,87
1959,Emerson,0,86
1959,Mckinley,0,80
1959,Devin,0,77
1959,Hunter,0,67
1959,Jules,0,62
1959,Ezra,0,60
1959,Parker,0,56
1959,Quinn,0,56
1959,Logan,0,54
1959,Merritt,0,49
1959,Milan,0,47
1959,Bentley,0,46
1959,Murphy,0,46
1959,Hayden,0,45
1959,Arlie,0,42
1959,Dustin,0,39
1959,Madison,0,38
1959,Addison,0,30
1959,Dylan,0,30
1959,Reece,0,29
1959,Bailey,0,28
1959,Leighton,0,28
1959,Ali,0,25
1959,Chandler,0,25
1959,Odie,0,25
1959,Grayson,0,22
1959,Jamison,0,22
1959,Ozell,0,22
1959,Ramsey,0,22
1959,Kennedy,0,21
1959,Collins,0,20
1959,Peyton,0,20
1959,Rian,0,20
1959,Schuyler,0,19
1959,Gentry,0,18
1959,Presley,0,18
1959,Parris,0,17
1959,Ashton,0,16
1959,Britton,0,16
1959,Finley,0,15
1959,Hudson,0,15
1959,Berkley,0,14
1959,Harper,0,14
1959,Haven,0,14
1959,Reagan,0,14
1959,Ari,0,13
1959,Chase,0,13
1959,Jessy,0,13
1959,Marlowe,0,13
1959,Myrl,0,12
1959,Payton,0,12
1959,Sky,0,12
1959,Tristan,0,12
1959,Berlin,0,11
1959,Brennan,0,11
1959,Channing,0,11
1959,Devan,0,11
1959,Jordon,0,11
1959,Oakley,0,11
1959,Aubry,0,10
1959,Harlow,0,10
1959,Remy,0,10
1959,Skylar,0,10
1959,Skyler,0,10
1959,Aidan,0,9
1959,Golden,0,9
1959,Hadley,0,9
1959,Kellen,0,9
1959,Santana,0,9
1959,Carrington,0,8
1959,Cooper,0,8
1959,London,0,8
1959,Chance,0,7
1959,Jai,0,7
1959,Justice,0,7
1959,Kalin,0,7
1959,Lennox,0,7
1959,Rowan,0,7
1959,Tate,0,7
1959,Christan,0,6
1959,Delaney,0,6
1959,Holland,0,6
1959,Kelby,0,6
1959,Lennon,0,6
1959,Blakely,0,5
1959,Camden,0,5
1959,Campbell,0,5
1959,Jaycee,0,5
1959,Kalani,0,5
1959,Kameron,0,5
1959,Rio,0,5
1960,Mary,51474,169
1960,Susan,39200,81
1960,Linda,37314,96
1960,Karen,36376,72
1960,Donna,34133,78
1960,Lisa,33702,86
1960,Patricia,32102,70
1960,Debra,26737,75
1960,Cynthia,26725,68
1960,Deborah,25264,64
1960,Sandra,24571,61
1960,Barbara,24444,64
1960,Brenda,23959,63
1960,Pamela,22093,53
1960,Nancy,21896,56
1960,Sharon,20424,37
1960,Elizabeth,18858,59
1960,Teresa,18835,39
1960,Diane,17900,39
1960,Carol,17460,84
1960,Laura,17061,34
1960,Kimberly,16854,96
1960,Kathleen,16084,32
1960,Julie,16079,33
1960,Denise,15065,35
1960,Tammy,14310,55
1960,Janet,14251,25
1960,Robin,13979,1432
1960,Kim,12474,1157
1960,Theresa,11845,36
1960,Margaret,11367,29
1960,Laurie,10145,30
1960,Rebecca,9967,24
1960,Michelle,9896,29
1960,Christine,9881,21
1960,Janice,9624,44
1960,Catherine,9536,25
1960,Carolyn,9404,25
1960,Connie,8877,100
1960,Judy,8863,25
1960,Angela,8682,21
1960,Kelly,8680,2935
1960,Ann,8676,25
1960,Diana,8328,18
1960,Dawn,7814,23
1960,Joyce,7752,26
1960,Maria,7528,41
1960,Beverly,7388,32
1960,Jennifer,7245,13
1960,Lynn,6852,960
1960,Jane,6584,19
1960,Betty,6502,29
1960,Shirley,6411,47
1960,Bonnie,6394,40
1960,Judith,6148,16
1960,Amy,5974,11
1960,Gloria,5954,30
1960,Joan,5879,29
1960,Katherine,5877,24
1960,Kathryn,5868,16
1960,Martha,5831,18
1960,Tracy,5766,2585
1960,Jacqueline,5651,16
1960,Jean,5638,144
1960,Michele,5611,38
1960,Gail,5419,58
1960,Stephanie,5267,13
1960,Leslie,5240,1676
1960,Renee,5207,24
1960,Dorothy,5076,21
1960,Ruth,4943,17
1960,Rose,4887,19
1960,Terry,4842,13909
1960,Virginia,4788,13
1960,Marie,4722,16
1960,Anna,4655,14
1960,Melissa,4415,9
1960,Victoria,4298,8
1960,Andrea,4219,81
1960,Sarah,4204,13
1960,Marilyn,4070,9
1960,Helen,4069,10
1960,Alice,4050,12
1960,Julia,3785,9
1960,Sandy,3648,175
1960,Frances,3591,31
1960,Jo,3372,40
1960,Evelyn,3221,9
1960,Carrie,3148,10
1960,Dana,3090,1668
1960,Jackie,2986,1367
1960,Toni,2899,32
1960,Doris,2898,22
1960,Joy,2774,20
1960,Christina,2709,5
1960,Shelly,2688,39
1960,Holly,2578,16
1960,Norma,2559,14
1960,Jan,2448,369
1960,Carmen,2440,176
1960,Audrey,2278,21
1960,Lois,2270,12
1960,Jamie,2203,737
1960,Shelley,2139,15
1960,Sara,2039,0
1960,Irene,2032,8
1960,Vivian,2022,14
1960,Crystal,2001,11
1960,Tracey,1959,188
1960,Kay,1926,29
1960,Jody,1841,996
1960,Rosa,1829,9
1960,Rachel,1791,0
1960,Louise,1786,7
1960,Eva,1687,6
1960,June,1645,17
1960,Grace,1569,0
1960,Lee,1533,3438
1960,Chris,1510,6500
1960,Gayle,1492,40
1960,Annie,1477,8
1960,Stacy,1451,296
1960,Lillian,1430,10
1960,Ruby,1389,14
1960,Dolores,1368,12
1960,Lauren,1335,59
1960,Stacey,1228,248
1960,Robyn,1227,27
1960,Emily,1223,0
1960,Christy,1163,18
1960,Erin,1154,53
1960,Edna,1107,0
1960,Patsy,1107,32
1960,Mildred,1081,7
1960,Allison,1070,54
1960,Marian,1021,10
1960,Shannon,1014,286
1960,Bobbie,1006,193
1960,Kelley,1004,155
1960,Emma,980,0
1960,Amanda,977,0
1960,Heather,972,0
1960,Kerry,953,2174
1960,Clara,914,0
1960,Rene,909,712
1960,Claire,899,0
1960,Bernice,872,12
1960,Gladys,861,0
1960,Thelma,838,7
1960,Marion,811,541
1960,Laurel,789,16
1960,Alma,788,7
1960,Billie,782,189
1960,Kristin,774,7
1960,Leigh,771,79
1960,Shawn,758,2049
1960,Pat,756,1000
1960,Florence,738,7
1960,Ethel,730,0
1960,Gay,627,12
1960,Lou,593,64
1960,Willie,589,5243
1960,Gale,587,129
1960,Hazel,576,10
1960,Kris,576,466
1960,Jessica,559,0
1960,Kristen,542,17
1960,Dale,536,7684
1960,Dee,512,102
1960,Jessie,509,935
1960,Jodie,503,55
1960,Camille,498,6
1960,Laverne,497,80
1960,Darcy,482,58
1960,Robbie,463,451
1960,Robbin,443,81
1960,Guadalupe,441,239
1960,Randi,411,41
1960,Johnnie,405,1131
1960,Isabel,392,15
1960,Pearl,370,7
1960,Megan,366,0
1960,Eunice,326,8
1960,Clare,321,15
1960,Frankie,320,816
1960,Michael,318,84183
1960,Danielle,312,0
1960,Shelby,308,158
1960,James,289,76842
1960,Fay,274,12
1960,Ivy,273,28
1960,Robert,271,72369
1960,Angel,268,662
1960,Lupe,264,88
1960,Antonia,257,28
1960,Meredith,247,39
1960,Lesley,244,76
1960,Nicole,243,0
1960,John,242,76096
1960,Erica,235,0
1960,Jewel,226,27
1960,Karol,225,0
1960,David,223,85928
1960,Kyle,223,1266
1960,Justine,216,0
1960,Lyn,216,34
1960,Francis,193,2421
1960,Paige,188,23
1960,Karon,184,0
1960,Rosario,173,34
1960,Alexis,168,65
1960,Sherrill,168,24
1960,Hilary,164,19
1960,William,164,49354
1960,Andra,161,70
1960,Tori,161,8
1960,Winifred,161,8
1960,Jerry,158,11836
1960,Randy,153,14215
1960,Ollie,144,118
1960,Jewell,143,17
1960,Lavern,142,95
1960,Essie,139,0
1960,Jacque,139,26
1960,Carey,137,369
1960,Tommie,137,417
1960,Charles,133,29676
1960,Mark,133,58731
1960,Unknown,132,195
1960,Carmel,130,11
1960,Joe,129,7311
1960,Sydney,128,52
1960,Lindy,126,39
1960,Ora,125,26
1960,Mickey,124,642
1960,Richard,124,43561
1960,Joseph,120,29746
1960,Thomas,120,39279
1960,Marty,119,1538
1960,Cary,118,761
1960,Germaine,116,0
1960,Jimmie,115,1307
1960,Karan,110,0
1960,Barrie,109,24
1960,Kendall,109,447
1960,Adrian,107,559
1960,Eddie,103,4198
1960,Bobby,102,5654
1960,Brooke,102,38
1960,Gerry,99,429
1960,Anthony,98,19498
1960,Daryl,97,1652
1960,Jaime,96,639
1960,Loren,95,659
1960,Steven,95,33895
1960,Kevin,94,28388
1960,Lonnie,94,1704
1960,Ronnie,94,4876
1960,Delma,92,11
1960,Kenneth,92,27683
1960,Sidney,92,851
1960,Hollie,91,9
1960,Jaye,91,18
1960,Jayme,91,37
1960,Carroll,90,272
1960,Timothy,90,30484
1960,Dorian,88,56
1960,Donald,87,22731
1960,Larry,87,15988
1960,Jeffrey,84,28831
1960,George,83,14063
1960,Ronald,83,21700
1960,Samantha,82,0
1960,Toby,82,373
1960,Paul,81,25639
1960,Vernell,81,55
1960,Lavon,80,46
1960,Gary,79,21684
1960,Daniel,78,25962
1960,Gregory,78,20316
1960,Noel,77,391
1960,Troy,77,2060
1960,Casey,76,348
1960,Hillary,75,16
1960,Johnny,75,6181
1960,Val,75,122
1960,Cris,74,115
1960,Donnie,74,1569
1960,Ellie,74,0
1960,Cleo,71,51
1960,Freddie,71,1215
1960,Cory,70,354
1960,Edward,70,16586
1960,Ricky,66,10994
1960,Jonnie,65,45
1960,Beryl,63,14
1960,Cori,63,5
1960,Sammie,63,290
1960,Courtney,62,116
1960,Merle,62,176
1960,Alva,59,60
1960,Tony,59,7996
1960,Ashley,56,89
1960,Michel,56,268
1960,Nikita,56,25
1960,Paris,56,63
1960,Bennie,55,551
1960,Ivory,55,131
1960,Carl,54,7808
1960,Darnell,54,330
1960,Dennis,54,14314
1960,Lindsay,54,152
1960,Hollis,53,128
1960,Brian,52,21994
1960,Christopher,52,15357
1960,Carman,51,14
1960,Darby,51,37
1960,Shaun,51,236
1960,Stephen,51,16259
1960,Torey,51,6
1960,Hallie,50,9
1960,Elisha,49,29
1960,Georgie,48,19
1960,Cruz,47,83
1960,Jeffery,46,7656
1960,Page,46,26
1960,Raymond,46,9721
1960,Charlie,45,1244
1960,Corey,45,302
1960,Darryl,45,4436
1960,Keith,45,12188
1960,Nickie,45,31
1960,Patrick,45,10368
1960,Tommy,45,3685
1960,Jay,44,5384
1960,Dallas,43,351
1960,Jose,43,3906
1960,Perry,43,2416
1960,Tory,43,47
1960,Curtis,42,5367
1960,Dann,42,49
1960,Carrol,41,32
1960,Lindsey,41,141
1960,Dell,39,80
1960,Henry,39,4967
1960,Billy,38,6015
1960,Dominique,38,5
1960,Kit,38,39
1960,Brandy,37,8
1960,Marlyn,37,11
1960,Ricki,37,69
1960,Dean,36,4520
1960,Devon,36,63
1960,Dorris,36,12
1960,Dru,36,21
1960,Frank,36,10759
1960,Gerald,36,6561
1960,Augusta,35,19
1960,Bernie,35,230
1960,Blair,35,251
1960,Douglas,35,15147
1960,Roger,35,9035
1960,Gene,34,1789
1960,Jesse,34,2378
1960,Nova,34,0
1960,Royce,34,300
1960,Andre,33,1402
1960,Bruce,33,10951
1960,Clair,33,67
1960,Corrie,33,0
1960,Ira,33,601
1960,Jasmine,33,0
1960,Merrill,33,111
1960,Micheal,33,4129
1960,Scott,33,21600
1960,Dayle,32,15
1960,Jimmy,32,5814
1960,Lorin,32,57
1960,Ray,32,3076
1960,Gussie,31,0
1960,Peter,31,10722
1960,Roy,31,5249
1960,Sunny,31,0
1960,Walter,31,5766
1960,Allie,30,20
1960,Arthur,30,5196
1960,Cameron,30,285
1960,Jacky,30,127
1960,Juan,30,2078
1960,Lorenza,30,54
1960,Nicola,30,31
1960,Terrell,30,222
1960,Carlos,29,1995
1960,Jamey,29,63
1960,Melvin,29,3006
1960,Phillip,29,6037
1960,Trinidad,29,39
1960,Whitney,29,52
1960,Calvin,28,2911
1960,Danny,28,8603
1960,Garnet,28,18
1960,Lennie,28,75
1960,Allyn,27,40
1960,Harold,27,4677
1960,Jammie,27,23
1960,Jerome,27,2672
1960,Kori,27,0
1960,Lawrence,27,6385
1960,Randall,27,7162
1960,Rodney,27,5857
1960,Samuel,27,4710
1960,Verdell,27,21
1960,Victor,27,4191
1960,Adell,26,9
1960,Ardis,26,6
1960,Donnell,26,224
1960,Eric,26,10531
1960,Jon,26,4405
1960,Jule,26,9
1960,Lane,26,275
1960,Marcell,26,19
1960,Morgan,26,252
1960,Albert,25,4594
1960,Arden,25,57
1960,Eden,25,9
1960,Layne,25,150
1960,Wayne,25,7192
1960,Andrew,24,8209
1960,Andy,24,1428
1960,Augustine,24,93
1960,Ernest,24,3188
1960,Louis,24,4130
1960,Marvis,24,9
1960,Maurice,24,1325
1960,Michal,24,52
1960,Norman,24,2693
1960,Tiffany,24,0
1960,Avery,23,189
1960,Joel,23,3711
1960,Joey,23,1206
1960,Kary,23,47
1960,Russell,23,7477
1960,Bryn,22,12
1960,Deon,22,54
1960,Frederick,22,3478
1960,Glenn,22,5560
1960,Nicky,22,258
1960,Sean,22,1423
1960,Alan,21,8357
1960,Carmon,21,13
1960,Cody,21,88
1960,Harry,21,3018
1960,Aaron,20,1773
1960,Allen,20,4374
1960,Ardell,20,8
1960,Artie,20,60
1960,Brett,20,2320
1960,Clifford,20,2465
1960,Craig,20,10718
1960,Demetrice,20,0
1960,Jade,20,7
1960,Jude,20,110
1960,Lacy,20,61
1960,Santos,20,142
1960,Shanon,20,7
1960,Shayne,20,46
1960,Sheridan,20,20
1960,Stanley,20,4216
1960,Britt,19,141
1960,Cecil,19,958
1960,Demetrius,19,79
1960,Don,19,3455
1960,Jere,19,63
1960,Kenya,19,0
1960,Lacey,19,16
1960,Larue,19,13
1960,Leon,19,1646
1960,Leonard,19,3633
1960,Scottie,19,122
1960,Vernon,19,1829
1960,Alfred,18,2405
1960,Christian,18,660
1960,Edwin,18,2474
1960,Laine,18,16
1960,Leroy,18,1866
1960,Natividad,18,10
1960,Rickie,18,524
1960,Alex,17,1228
1960,Alpha,17,9
1960,Darrell,17,4149
1960,Eugene,17,3757
1960,Ivey,17,26
1960,Marvin,17,3278
1960,Mitchell,17,2968
1960,Ralph,17,4773
1960,Sam,17,1211
1960,Clarence,16,2199
1960,Earl,16,2564
1960,Kendal,16,38
1960,Louie,16,330
1960,Seneca,16,0
1960,Shane,16,532
1960,Van,16,478
1960,Bryan,15,4778
1960,Christen,15,7
1960,Corie,15,0
1960,Duane,15,2953
1960,Evan,15,450
1960,Jack,15,4917
1960,Martin,15,5497
1960,Sammy,15,866
1960,Todd,15,5745
1960,Vincent,15,4376
1960,Antonio,14,1497
1960,Carlin,14,24
1960,Ellis,14,359
1960,Fred,14,3398
1960,Howard,14,3825
1960,Kirby,14,346
1960,Mallory,14,15
1960,Marlin,14,233
1960,Marshall,14,892
1960,Teddy,14,590
1960,Adel,13,0
1960,Alexander,13,1199
1960,Aubrey,13,274
1960,Clyde,13,1373
1960,Dakota,13,0
1960,Deane,13,27
1960,Dusty,13,90
1960,Kelsey,13,21
1960,Lavelle,13,21
1960,Manuel,13,1673
1960,Maxie,13,46
1960,Regan,13,59
1960,Shea,13,10
1960,Torrey,13,24
1960,Ariel,12,25
1960,Brook,12,39
1960,Dion,12,188
1960,Drew,12,553
1960,Floyd,12,1465
1960,Gabriel,12,427
1960,Herbert,12,1784
1960,Isa,12,0
1960,Johnie,12,90
1960,Kasey,12,14
1960,Lamar,12,267
1960,Lester,12,1313
1960,Luis,12,1335
1960,Marvel,12,5
1960,Matthew,12,6930
1960,Ocie,12,23
1960,Quincy,12,60
1960,Arie,11,11
1960,Claudie,11,14
1960,Jesus,11,915
1960,Joell,11,0
1960,Jonathan,11,3350
1960,Lonie,11,8
1960,Merlyn,11,16
1960,Parris,11,30
1960,Raven,11,10
1960,Rory,11,637
1960,Shay,11,12
1960,Taylor,11,93
1960,Adair,10,0
1960,Alvin,10,1995
1960,Benjamin,10,2245
1960,Darian,10,18
1960,Lashawn,10,0
1960,Mario,10,1323
1960,Otha,10,53
1960,Philip,10,5512
1960,Sami,10,0
1960,Valentine,10,41
1960,Vernie,10,30
1960,Wesley,10,2018
1960,Ara,9,11
1960,Arlyn,9,29
1960,Brooks,9,96
1960,Elmer,9,515
1960,Garnett,9,25
1960,Krishna,9,6
1960,Leo,9,1204
1960,Virgil,9,687
1960,Archie,8,447
1960,August,8,148
1960,Darien,8,17
1960,Erie,8,37
1960,Jaylyn,8,0
1960,Julian,8,492
1960,Kendell,8,43
1960,Marlo,8,28
1960,Nathaniel,8,1144
1960,Odell,8,140
1960,Sol,8,17
1960,Travis,8,550
1960,Adrien,7,8
1960,Audie,7,88
1960,Bradley,7,4744
1960,Cheyenne,7,28
1960,Dannie,7,179
1960,Devin,7,108
1960,Emery,7,144
1960,Glen,7,2441
1960,Jae,7,15
1960,Jordan,7,137
1960,Kacey,7,0
1960,Korey,7,11
1960,Lannie,7,36
1960,Micah,7,73
1960,Mika,7,11
1960,Nathan,7,1627
1960,Odie,7,20
1960,Quinn,7,67
1960,Sasha,7,0
1960,Theo,7,40
1960,Tyler,7,178
1960,Waverly,7,29
1960,Ali,6,25
1960,Earlie,6,10
1960,Kai,6,20
1960,Kieran,6,37
1960,Linden,6,30
1960,Marcus,6,1324
1960,Palmer,6,33
1960,Rudy,6,831
1960,Blaine,5,387
1960,Carlie,5,7
1960,Golden,5,11
1960,Jeremy,5,157
1960,Ossie,5,15
1960,Ryan,5,381
1960,Spencer,5,358
1960,Yael,5,0
1960,Zachary,5,344
1960,Nicholas,0,2302
1960,Oscar,0,1067
1960,Adam,0,1019
1960,Jason,0,941
1960,Jacob,0,491
1960,Dominic,0,440
1960,Blake,0,434
1960,Stevie,0,426
1960,Justin,0,361
1960,Joshua,0,314
1960,Elliott,0,275
1960,Chad,0,255
1960,Sterling,0,237
1960,Israel,0,232
1960,Austin,0,204
1960,Bennett,0,203
1960,Bryce,0,186
1960,Brandon,0,182
1960,Elijah,0,181
1960,Harley,0,172
1960,Elliot,0,156
1960,Carter,0,139
1960,Noah,0,139
1960,Charley,0,135
1960,Brady,0,134
1960,Emory,0,131
1960,Kennedy,0,117
1960,Riley,0,108
1960,Denver,0,106
1960,Royal,0,95
1960,Emerson,0,90
1960,Carson,0,89
1960,Mason,0,80
1960,Monroe,0,74
1960,Mckinley,0,72
1960,Hunter,0,70
1960,Ezra,0,62
1960,Kory,0,60
1960,Logan,0,58
1960,Raleigh,0,56
1960,Dustin,0,54
1960,Jules,0,54
1960,Parker,0,53
1960,Arlie,0,50
1960,Asa,0,46
1960,Milan,0,46
1960,Ellery,0,44
1960,Reese,0,44
1960,Bentley,0,43
1960,Murphy,0,41
1960,Dylan,0,39
1960,Merritt,0,38
1960,Kristian,0,37
1960,Leighton,0,37
1960,Grayson,0,36
1960,Hayden,0,36
1960,Madison,0,36
1960,Colby,0,33
1960,Addison,0,32
1960,Ari,0,32
1960,Collins,0,31
1960,Reece,0,29
1960,Tate,0,29
1960,Chandler,0,28
1960,Gentry,0,27
1960,Ramsey,0,26
1960,Ozell,0,25
1960,Britton,0,24
1960,Schuyler,0,24
1960,Peyton,0,23
1960,Jamison,0,21
1960,Holland,0,19
1960,Rian,0,19
1960,Finley,0,18
1960,Brennan,0,17
1960,Reagan,0,17
1960,Larkin,0,16
1960,Bailey,0,15
1960,Lennon,0,15
1960,Ashton,0,14
1960,Berkley,0,14
1960,Jessy,0,14
1960,Aris,0,13
1960,Berlin,0,13
1960,Chase,0,13
1960,Cooper,0,13
1960,Campbell,0,12
1960,Devan,0,12
1960,Deven,0,12
1960,Hadley,0,12
1960,Jordon,0,12
1960,Marlowe,0,12
1960,Presley,0,12
1960,Remi,0,12
1960,Sky,0,12
1960,Connor,0,11
1960,Ellison,0,11
1960,Cortney,0,10
1960,Kellen,0,10
1960,Payton,0,10
1960,Tristan,0,10
1960,Blakely,0,9
1960,Burnice,0,9
1960,Channing,0,9
1960,Delaney,0,9
1960,Harlow,0,9
1960,Lennox,0,9
1960,Oakley,0,9
1960,Hartley,0,8
1960,Jai,0,8
1960,Remy,0,8
1960,Sloan,0,8
1960,Aidan,0,7
1960,Aubry,0,7
1960,Kelby,0,7
1960,London,0,7
1960,Paxton,0,7
1960,Skyler,0,7
1960,Chance,0,6
1960,Cristian,0,6
1960,Harper,0,6
1960,Haven,0,6
1960,Mckenzie,0,6
1960,Myrl,0,6
1960,Storm,0,6
1960,Camden,0,5
1960,Hudson,0,5
1960,Jaycee,0,5
1960,Kalani,0,5
1960,Kalin,0,5
1960,Kameron,0,5
1960,Landry,0,5
1960,Rowan,0,5
1960,Santana,0,5
1961,Mary,47676,167
1961,Lisa,42702,82
1961,Susan,37521,87
1961,Linda,35577,86
1961,Karen,34696,79
1961,Patricia,28870,77
1961,Donna,28670,76
1961,Cynthia,24377,56
1961,Sandra,24141,67
1961,Deborah,24092,57
1961,Brenda,23774,72
1961,Barbara,22990,56
1961,Debra,22151,52
1961,Pamela,21683,48
1961,Nancy,20713,46
1961,Sharon,20443,65
1961,Teresa,18904,40
1961,Elizabeth,18852,66
1961,Laura,17897,33
1961,Kimberly,17354,111
1961,Julie,17038,36
1961,Carol,16668,81
1961,Diane,16206,36
1961,Robin,15643,1852
1961,Tammy,15528,52
1961,Kathleen,15392,27
1961,Denise,15378,42
1961,Janet,13928,29
1961,Michelle,12736,41
1961,Theresa,11965,31
1961,Kim,11368,1102
1961,Jacqueline,10985,32
1961,Angela,10836,24
1961,Christine,10587,27
1961,Margaret,10547,38
1961,Carolyn,10503,25
1961,Laurie,10428,35
1961,Rebecca,10234,30
1961,Kelly,9638,3006
1961,Jennifer,9262,31
1961,Catherine,9246,19
1961,Dawn,9148,22
1961,Connie,8983,76
1961,Janice,8720,32
1961,Ann,8217,22
1961,Diana,8190,22
1961,Maria,7936,38
1961,Judy,7917,19
1961,Joyce,7002,24
1961,Michele,6990,31
1961,Tracy,6988,3183
1961,Beverly,6707,34
1961,Amy,6614,18
1961,Lynn,6443,890
1961,Jane,6362,19
1961,Bonnie,6025,27
1961,Stephanie,5810,12
1961,Renee,5780,22
1961,Martha,5718,9
1961,Gloria,5693,30
1961,Judith,5688,10
1961,Leslie,5669,1618
1961,Katherine,5631,19
1961,Shirley,5630,36
1961,Betty,5579,15
1961,Joan,5548,19
1961,Jean,5364,157
1961,Kathryn,5227,14
1961,Gail,4972,74
1961,Melissa,4903,9
1961,Ruth,4892,12
1961,Dorothy,4728,13
1961,Anna,4667,19
1961,Virginia,4575,20
1961,Terry,4361,13188
1961,Marie,4345,18
1961,Andrea,4321,64
1961,Rose,4316,14
1961,Jackie,4251,1316
1961,Sarah,4207,15
1961,Victoria,4145,10
1961,Julia,3905,13
1961,Helen,3856,12
1961,Marilyn,3794,16
1961,Alice,3582,11
1961,Dana,3544,1696
1961,Christina,3469,7
1961,Sandy,3420,249
1961,Frances,3418,27
1961,Carrie,3180,9
1961,Shelly,2995,39
1961,Evelyn,2938,18
1961,Toni,2894,28
1961,Tracey,2806,234
1961,Jo,2794,22
1961,Joy,2610,23
1961,Holly,2574,11
1961,Doris,2573,17
1961,Norma,2550,19
1961,Carmen,2398,223
1961,Jamie,2340,730
1961,Sara,2200,0
1961,Shelley,2143,41
1961,Crystal,2115,10
1961,Lois,2103,8
1961,Audrey,2059,24
1961,Rachel,2056,7
1961,Jan,2032,346
1961,Kay,1956,26
1961,Irene,1912,8
1961,Vivian,1891,19
1961,Jody,1832,834
1961,Stacy,1676,323
1961,Rosa,1645,9
1961,Chris,1568,7208
1961,Louise,1539,8
1961,Robyn,1536,42
1961,Eva,1528,0
1961,Lee,1492,3124
